,PLAYER_NAME,season_x,STL,BLK
400,Ivica Zubac,2018,0.18604651162790697,0.3488372093023256
401,J.J. Barea,2018,0.5072463768115942,0.043478260869565216
402,JJ Redick,2018,0.5,0.08571428571428572
403,JR Smith,2018,0.85,0.1375
404,JaMychal Green,2018,0.5818181818181818,0.45454545454545453
405,JaVale McGee,2018,0.3230769230769231,0.8769230769230769
406,Jabari Parker,2018,0.8064516129032258,0.3225806451612903
407,Jakob Poeltl,2018,0.47560975609756095,1.2195121951219512
408,Jamal Crawford,2018,0.5,0.1125
409,Jamal Murray,2018,0.9753086419753086,0.345679012345679
410,James Harden,2018,1.75,0.6944444444444444
411,James Johnson,2018,0.958904109589041,0.6986301369863014
412,James Michael McAdoo,2018,0.0,0.3333333333333333
413,James Young,2018,0.0,0.0
414,Jared Dudley,2018,0.5,0.22916666666666666
415,Jarell Martin,2018,0.5342465753424658,0.6712328767123288
416,Jarrett Jack,2018,0.5645161290322581,0.06451612903225806
417,Jason Smith,2018,0.09090909090909091,0.3939393939393939
418,Jason Terry,2018,0.8235294117647058,0.2549019607843137
419,Jaylen Brown,2018,1.0,0.37142857142857144
420,Jeff Green,2018,0.5256410256410257,0.4358974358974359
421,Jeff Teague,2018,1.457142857142857,0.32857142857142857
422,Jeremy Lamb,2018,0.7625,0.4
423,Jeremy Lin,2018,0.0,0.0
424,Jerian Grant,2018,0.8513513513513513,0.10810810810810811
425,Jerryd Bayless,2018,0.5897435897435898,0.15384615384615385
426,Jimmy Butler,2018,1.9661016949152543,0.4067796610169492
427,Joakim Noah,2018,0.2857142857142857,0.2857142857142857
428,Jodie Meeks,2018,0.37662337662337664,0.05194805194805195
429,Joe Harris,2018,0.44871794871794873,0.2564102564102564
430,Joe Ingles,2018,1.0975609756097562,0.24390243902439024
431,Joel Embiid,2018,0.6349206349206349,1.7619047619047619
432,John Henson,2018,0.5921052631578947,1.4342105263157894
433,John Wall,2018,1.3902439024390243,1.0975609756097562
434,Jon Leuer,2018,0.125,0.375
435,Jonas Jerebko,2018,0.32432432432432434,0.16216216216216217
436,Jonas Valanciunas,2018,0.37662337662337664,0.8961038961038961
437,Jonathan Gibson,2018,0.0,0.0
438,Jonathon Simmons,2018,0.8405797101449275,0.2318840579710145
439,Jordan Crawford,2018,0.2,0.2
440,Jordan Mickey,2018,0.2608695652173913,0.43478260869565216
441,Josh Huestis,2018,0.21739130434782608,0.6231884057971014
442,Josh Richardson,2018,1.4938271604938271,0.9259259259259259
443,Jrue Holiday,2018,1.5185185185185186,0.7901234567901234
444,Juancho Hernangomez,2018,0.24,0.12
445,Julius Randle,2018,0.524390243902439,0.5487804878048781
446,Justin Holiday,2018,1.1111111111111112,0.4305555555555556
447,Justise Winslow,2018,0.7941176470588235,0.4852941176470588
448,Karl-Anthony Towns,2018,0.7804878048780488,1.4024390243902438
449,Kawhi Leonard,2018,2.0,1.0
450,Kelly Olynyk,2018,0.8157894736842105,0.4605263157894737
451,Kelly Oubre Jr.,2018,0.9876543209876543,0.43209876543209874
452,Kemba Walker,2018,1.1375,0.3
453,Kenneth Faried,2018,0.375,0.40625
454,Kent Bazemore,2018,1.5384615384615385,0.6923076923076923
